,sheet_name,Player_Name,Opponent,Game#,Result,metric,val
1817,2024-01-10,"#15 Hughey, Tyrese",Citadel,16.0,W,PPP,0.17787418655097614
1818,2024-01-13,"#15 Hughey, Tyrese",ETSU,17.0,W,PPP,0.17857142857142858
1819,2023-11-06,"#21 Bowser, Cooper",NGU,1.0,W,PPP,0.2708333333333333
1820,2023-11-10,"#21 Bowser, Cooper",Belmont,2.0,W,PPP,0.2948717948717949
1821,2023-11-16,"#21 Bowser, Cooper",(N)Liberty,3.0,L,PPP,0.22413793103448276
1822,2023-11-17,"#21 Bowser, Cooper",(N)Coastal,4.0,W,PPP,0.19745222929936307
1823,2023-11-19,"#21 Bowser, Cooper",(N)Wyoming,5.0,L,PPP,0.18461538461538463
1824,2023-11-25,"#21 Bowser, Cooper",@UAB,6.0,L,PPP,0.18552036199095023
1825,2023-11-28,"#21 Bowser, Cooper",SC State,7.0,W,PPP,0.17672413793103448
1826,2023-12-02,"#21 Bowser, Cooper",@Princeton,8.0,L,PPP,0.17372881355932204
1827,2023-12-04,"#21 Bowser, Cooper",@Arkansas,9.0,L,PPP,0.16205533596837945
1828,2023-12-09,"#21 Bowser, Cooper",Bob Jones,10.0,W,PPP,0.15517241379310345
1829,2023-12-14,"#21 Bowser, Cooper",@Tulane,11.0,L,PPP,0.1498371335504886
1830,2023-12-19,"#21 Bowser, Cooper",Presbyterian,12.0,W,PPP,0.14953271028037382
1831,2023-12-30,"#21 Bowser, Cooper",Anderson,13.0,L,PPP,0.1572700296735905
1832,2024-01-03,"#21 Bowser, Cooper",@UNCG,14.0,L,PPP,0.15681233933161953
1833,2024-01-06,"#21 Bowser, Cooper",@Chattanooga,15.0,L,PPP,0.15144230769230768
1834,2024-01-10,"#21 Bowser, Cooper",Citadel,16.0,W,PPP,0.15513126491646778
1835,2024-01-13,"#21 Bowser, Cooper",ETSU,17.0,W,PPP,0.15876777251184834
1836,2023-11-06,"#24 Williams, Alex",NGU,1.0,W,PPP,0.6153846153846154
1837,2023-11-10,"#24 Williams, Alex",,,,PPP,0.6153846153846154
1838,2023-11-16,"#24 Williams, Alex",,,,PPP,0.6153846153846154
1839,2023-11-17,"#24 Williams, Alex",,,,PPP,0.6153846153846154
1840,2023-11-19,"#24 Williams, Alex",,,,PPP,0.6153846153846154
1841,2023-11-25,"#24 Williams, Alex",@UAB,6.0,L,PPP,0.3389830508474576
1842,2023-11-28,"#24 Williams, Alex",SC State,7.0,W,PPP,0.29357798165137616
1843,2023-12-02,"#24 Williams, Alex",@Princeton,8.0,L,PPP,0.2694610778443114
1844,2023-12-04,"#24 Williams, Alex",@Arkansas,9.0,L,PPP,0.28761061946902655
1845,2023-12-09,"#24 Williams, Alex",Bob Jones,10.0,W,PPP,0.35294117647058826
1846,2023-12-14,"#24 Williams, Alex",@Tulane,11.0,L,PPP,0.3342541436464088
1847,2023-12-19,"#24 Williams, Alex",Presbyterian,12.0,W,PPP,0.31435643564356436
1848,2023-12-30,"#24 Williams, Alex",Anderson,13.0,L,PPP,0.28
1849,2024-01-03,"#24 Williams, Alex",,,,PPP,0.28
1850,2024-01-06,"#24 Williams, Alex",@Chattanooga,15.0,L,PPP,0.2756052141527002
1851,2024-01-10,"#24 Williams, Alex",Citadel,16.0,W,PPP,0.29491525423728815
1852,2024-01-13,"#24 Williams, Alex",ETSU,17.0,W,PPP,0.30077519379844964
1853,2023-11-06,Team,NGU,1.0,W,PPP,0.20047732696897375
1854,2023-11-10,Team,Belmont,2.0,W,PPP,0.2220873786407767
1855,2023-11-16,Team,(N)Liberty,3.0,L,PPP,0.2183517417162277
1856,2023-11-17,Team,(N)Coastal,4.0,W,PPP,0.2261437908496732
1857,2023-11-19,Team,(N)Wyoming,5.0,L,PPP,0.22383252818035426
1858,2023-11-25,Team,@UAB,6.0,L,PPP,0.22780797101449277
1859,2023-11-28,Team,SC State,7.0,W,PPP,0.2261904761904762
1860,2023-12-02,Team,@Princeton,8.0,L,PPP,0.22312648355374703
1861,2023-12-04,Team,@Arkansas,9.0,L,PPP,0.2224557190033023
1862,2023-12-09,Team,Bob Jones,10.0,W,PPP,0.22717450027012426
1863,2023-12-14,Team,@Tulane,11.0,L,PPP,0.22637467269697692
1864,2023-12-19,Team,Presbyterian,12.0,W,PPP,0.22611184500220166
1865,2023-12-30,Team,Anderson,13.0,L,PPP,0.2231907561321711
1866,2024-01-03,Team,@UNCG,14.0,L,PPP,0.2224124809741248
1867,2024-01-06,Team,@Chattanooga,15.0,L,PPP,0.21809456096693922
1868,2024-01-10,Team,Citadel,16.0,W,PPP,0.21875
1869,2024-01-13,Team,ETSU,17.0,W,PPP,0.22065355329949238
1870,2023-11-06,"#0 Smith, Pjay",NGU,1.0,W,AST/TO,1.0
1871,2023-11-10,"#0 Smith, Pjay",Belmont,2.0,W,AST/TO,1.75
1872,2023-11-16,"#0 Smith, Pjay",(N)Liberty,3.0,L,AST/TO,1.4285714285714286
1873,2023-11-17,"#0 Smith, Pjay",(N)Coastal,4.0,W,AST/TO,1.8571428571428572
1874,2023-11-19,"#0 Smith, Pjay",(N)Wyoming,5.0,L,AST/TO,2.4285714285714284
1875,2023-11-25,"#0 Smith, Pjay",@UAB,6.0,L,AST/TO,2.111111111111111
1876,2023-11-28,"#0 Smith, Pjay",SC State,7.0,W,AST/TO,1.75
1877,2023-12-02,"#0 Smith, Pjay",@Princeton,8.0,L,AST/TO,1.7857142857142858
1878,2023-12-04,"#0 Smith, Pjay",@Arkansas,9.0,L,AST/TO,1.8666666666666667
1879,2023-12-09,"#0 Smith, Pjay",Bob Jones,10.0,W,AST/TO,2.0
1880,2023-12-14,"#0 Smith, Pjay",@Tulane,11.0,L,AST/TO,2.0
1881,2023-12-19,"#0 Smith, Pjay",Presbyterian,12.0,W,AST/TO,1.9473684210526316
1882,2023-12-30,"#0 Smith, Pjay",Anderson,13.0,L,AST/TO,1.9
1883,2024-01-03,"#0 Smith, Pjay",@UNCG,14.0,L,AST/TO,1.6956521739130435
1884,2024-01-06,"#0 Smith, Pjay",@Chattanooga,15.0,L,AST/TO,1.6956521739130435
1885,2024-01-10,"#0 Smith, Pjay",Citadel,16.0,W,AST/TO,1.7826086956521738
1886,2024-01-13,"#0 Smith, Pjay",ETSU,17.0,W,AST/TO,1.7826086956521738
1887,2023-11-06,"#1 Pegues, JP",,,,AST/TO,
1888,2023-11-10,"#1 Pegues, JP",Belmont,2.0,W,AST/TO,3.0
1889,2023-11-16,"#1 Pegues, JP",(N)Liberty,3.0,L,AST/TO,1.7142857142857142
1890,2023-11-17,"#1 Pegues, JP",(N)Coastal,4.0,W,AST/TO,2.25
1891,2023-11-19,"#1 Pegues, JP",(N)Wyoming,5.0,L,AST/TO,1.7272727272727273
1892,2023-11-25,"#1 Pegues, JP",@UAB,6.0,L,AST/TO,1.9285714285714286
1893,2023-11-28,"#1 Pegues, JP",SC State,7.0,W,AST/TO,2.0625
1894,2023-12-02,"#1 Pegues, JP",@Princeton,8.0,L,AST/TO,2.235294117647059
1895,2023-12-04,"#1 Pegues, JP",@Arkansas,9.0,L,AST/TO,2.2
1896,2023-12-09,"#1 Pegues, JP",Bob Jones,10.0,W,AST/TO,2.6666666666666665
1897,2023-12-14,"#1 Pegues, JP",@Tulane,11.0,L,AST/TO,2.3846153846153846
1898,2023-12-19,"#1 Pegues, JP",Presbyterian,12.0,W,AST/TO,2.4615384615384617
1899,2023-12-30,"#1 Pegues, JP",,,,AST/TO,2.4615384615384617
1900,2024-01-03,"#1 Pegues, JP",,,,AST/TO,2.4615384615384617
1901,2024-01-06,"#1 Pegues, JP",@Chattanooga,15.0,L,AST/TO,2.2758620689655173
1902,2024-01-10,"#1 Pegues, JP",Citadel,16.0,W,AST/TO,2.3225806451612905
1903,2024-01-13,"#1 Pegues, JP",ETSU,17.0,W,AST/TO,2.3870967741935485
1904,2023-11-06,"#4 VanderWal, Ben",NGU,1.0,W,AST/TO,0.0
1905,2023-11-10,"#4 VanderWal, Ben",Belmont,2.0,W,AST/TO,0.0
1906,2023-11-16,"#4 VanderWal, Ben",(N)Liberty,3.0,L,AST/TO,0.5
1907,2023-11-17,"#4 VanderWal, Ben",,,,AST/TO,0.5
1908,2023-11-19,"#4 VanderWal, Ben",(N)Wyoming,5.0,L,AST/TO,0.6666666666666666
1909,2023-11-25,"#4 VanderWal, Ben",,,,AST/TO,0.6666666666666666
1910,2023-11-28,"#4 VanderWal, Ben",,,,AST/TO,0.6666666666666666
1911,2023-12-02,"#4 VanderWal, Ben",@Princeton,8.0,L,AST/TO,0.6666666666666666
1912,2023-12-04,"#4 VanderWal, Ben",@Arkansas,9.0,L,AST/TO,0.6666666666666666
1913,2023-12-09,"#4 VanderWal, Ben",Bob Jones,10.0,W,AST/TO,1.25
1914,2023-12-14,"#4 VanderWal, Ben",@Tulane,11.0,L,AST/TO,1.0
1915,2023-12-19,"#4 VanderWal, Ben",Presbyterian,12.0,W,AST/TO,1.0
1916,2023-12-30,"#4 VanderWal, Ben",Anderson,13.0,L,AST/TO,0.8333333333333334
1917,2024-01-03,"#4 VanderWal, Ben",@UNCG,14.0,L,AST/TO,0.8333333333333334
1918,2024-01-06,"#4 VanderWal, Ben",@Chattanooga,15.0,L,AST/TO,0.8333333333333334
1919,2024-01-10,"#4 VanderWal, Ben",Citadel,16.0,W,AST/TO,0.8571428571428571
1920,2024-01-13,"#4 VanderWal, Ben",ETSU,17.0,W,AST/TO,1.125
1921,2023-11-06,"#5 Foster, Marcus",NGU,1.0,W,AST/TO,0.0
1922,2023-11-10,"#5 Foster, Marcus",Belmont,2.0,W,AST/TO,0.5
1923,2023-11-16,"#5 Foster, Marcus",(N)Liberty,3.0,L,AST/TO,0.6
1924,2023-11-17,"#5 Foster, Marcus",(N)Coastal,4.0,W,AST/TO,0.7272727272727273
1925,2023-11-19,"#5 Foster, Marcus",(N)Wyoming,5.0,L,AST/TO,0.5714285714285714
1926,2023-11-25,"#5 Foster, Marcus",@UAB,6.0,L,AST/TO,0.5625
1927,2023-11-28,"#5 Foster, Marcus",SC State,7.0,W,AST/TO,0.6111111111111112
1928,2023-12-02,"#5 Foster, Marcus",@Princeton,8.0,L,AST/TO,0.5238095238095238
1929,2023-12-04,"#5 Foster, Marcus",,,,AST/TO,0.5238095238095238
1930,2023-12-09,"#5 Foster, Marcus",,,,AST/TO,0.5238095238095238
1931,2023-12-14,"#5 Foster, Marcus",,,,AST/TO,0.5238095238095238
1932,2023-12-19,"#5 Foster, Marcus",,,,AST/TO,0.5238095238095238
1933,2023-12-30,"#5 Foster, Marcus",,,,AST/TO,0.5238095238095238
1934,2024-01-03,"#5 Foster, Marcus",,,,AST/TO,0.5238095238095238
1935,2024-01-06,"#5 Foster, Marcus",,,,AST/TO,0.5238095238095238
1936,2024-01-10,"#5 Foster, Marcus",,,,AST/TO,0.5238095238095238
1937,2024-01-13,"#5 Foster, Marcus",,,,AST/TO,0.5238095238095238
1938,2023-11-06,"#11 Whitt, Carter",NGU,1.0,W,AST/TO,1.5
1939,2023-11-10,"#11 Whitt, Carter",Belmont,2.0,W,AST/TO,2.0
1940,2023-11-16,"#11 Whitt, Carter",(N)Liberty,3.0,L,AST/TO,1.6
1941,2023-11-17,"#11 Whitt, Carter",(N)Coastal,4.0,W,AST/TO,1.375
1942,2023-11-19,"#11 Whitt, Carter",(N)Wyoming,5.0,L,AST/TO,2.0
1943,2023-11-25,"#11 Whitt, Carter",@UAB,6.0,L,AST/TO,1.9
1944,2023-11-28,"#11 Whitt, Carter",SC State,7.0,W,AST/TO,2.0
1945,2023-12-02,"#11 Whitt, Carter",@Princeton,8.0,L,AST/TO,1.8
1946,2023-12-04,"#11 Whitt, Carter",@Arkansas,9.0,L,AST/TO,1.8125
1947,2023-12-09,"#11 Whitt, Carter",Bob Jones,10.0,W,AST/TO,2.1666666666666665
1948,2023-12-14,"#11 Whitt, Carter",@Tulane,11.0,L,AST/TO,1.9523809523809523
1949,2023-12-19,"#11 Whitt, Carter",Presbyterian,12.0,W,AST/TO,1.68
1950,2023-12-30,"#11 Whitt, Carter",Anderson,13.0,L,AST/TO,1.6896551724137931
1951,2024-01-03,"#11 Whitt, Carter",@UNCG,14.0,L,AST/TO,1.6666666666666667
1952,2024-01-06,"#11 Whitt, Carter",@Chattanooga,15.0,L,AST/TO,1.5714285714285714
1953,2024-01-10,"#11 Whitt, Carter",Citadel,16.0,W,AST/TO,1.7567567567567568
1954,2024-01-13,"#11 Whitt, Carter",ETSU,17.0,W,AST/TO,1.6666666666666667
1955,2023-11-06,"#12 Molnar, Davis",NGU,1.0,W,AST/TO,1.5
1956,2023-11-10,"#12 Molnar, Davis",Belmont,2.0,W,AST/TO,2.5
1957,2023-11-16,"#12 Molnar, Davis",(N)Liberty,3.0,L,AST/TO,2.0
1958,2023-11-17,"#12 Molnar, Davis",(N)Coastal,4.0,W,AST/TO,2.3333333333333335
1959,2023-11-19,"#12 Molnar, Davis",(N)Wyoming,5.0,L,AST/TO,1.75
1960,2023-11-25,"#12 Molnar, Davis",@UAB,6.0,L,AST/TO,1.75
1961,2023-11-28,"#12 Molnar, Davis",SC State,7.0,W,AST/TO,2.0
1962,2023-12-02,"#12 Molnar, Davis",@Princeton,8.0,L,AST/TO,2.0
1963,2023-12-04,"#12 Molnar, Davis",@Arkansas,9.0,L,AST/TO,1.3333333333333333
1964,2023-12-09,"#12 Molnar, Davis",,,,AST/TO,1.3333333333333333
1965,2023-12-14,"#12 Molnar, Davis",@Tulane,11.0,L,AST/TO,1.0
1966,2023-12-19,"#12 Molnar, Davis",Presbyterian,12.0,W,AST/TO,1.1111111111111112
1967,2023-12-30,"#12 Molnar, Davis",Anderson,13.0,L,AST/TO,1.2
1968,2024-01-03,"#12 Molnar, Davis",@UNCG,14.0,L,AST/TO,1.1818181818181819
1969,2024-01-06,"#12 Molnar, Davis",@Chattanooga,15.0,L,AST/TO,1.2727272727272727
1970,2024-01-10,"#12 Molnar, Davis",Citadel,16.0,W,AST/TO,1.2727272727272727
1971,2024-01-13,"#12 Molnar, Davis",,,,AST/TO,1.2727272727272727
1972,2023-11-06,"#13 Hien, Garrett",NGU,1.0,W,AST/TO,0.0
1973,2023-11-10,"#13 Hien, Garrett",Belmont,2.0,W,AST/TO,0.16666666666666666
1974,2023-11-16,"#13 Hien, Garrett",(N)Liberty,3.0,L,AST/TO,0.6666666666666666
1975,2023-11-17,"#13 Hien, Garrett",(N)Coastal,4.0,W,AST/TO,1.5
1976,2023-11-19,"#13 Hien, Garrett",(N)Wyoming,5.0,L,AST/TO,1.5
1977,2023-11-25,"#13 Hien, Garrett",@UAB,6.0,L,AST/TO,1.6363636363636365
1978,2023-11-28,"#13 Hien, Garrett",SC State,7.0,W,AST/TO,1.4285714285714286
1979,2023-12-02,"#13 Hien, Garrett",@Princeton,8.0,L,AST/TO,1.2941176470588236
1980,2023-12-04,"#13 Hien, Garrett",@Arkansas,9.0,L,AST/TO,1.3529411764705883
1981,2023-12-09,"#13 Hien, Garrett",Bob Jones,10.0,W,AST/TO,1.3888888888888888
1982,2023-12-14,"#13 Hien, Garrett",@Tulane,11.0,L,AST/TO,1.4
1983,2023-12-19,"#13 Hien, Garrett",Presbyterian,12.0,W,AST/TO,1.5714285714285714
1984,2023-12-30,"#13 Hien, Garrett",Anderson,13.0,L,AST/TO,1.4166666666666667
1985,2024-01-03,"#13 Hien, Garrett",@UNCG,14.0,L,AST/TO,1.2857142857142858
1986,2024-01-06,"#13 Hien, Garrett",@Chattanooga,15.0,L,AST/TO,1.2758620689655173
1987,2024-01-10,"#13 Hien, Garrett",Citadel,16.0,W,AST/TO,1.3
1988,2024-01-13,"#13 Hien, Garrett",ETSU,17.0,W,AST/TO,1.4
1989,2023-11-06,"#15 Hughey, Tyrese",NGU,1.0,W,AST/TO,0.0
1990,2023-11-10,"#15 Hughey, Tyrese",Belmont,2.0,W,AST/TO,0.25
1991,2023-11-16,"#15 Hughey, Tyrese",,,,AST/TO,0.25
1992,2023-11-17,"#15 Hughey, Tyrese",,,,AST/TO,0.25
1993,2023-11-19,"#15 Hughey, Tyrese",(N)Wyoming,5.0,L,AST/TO,0.2
1994,2023-11-25,"#15 Hughey, Tyrese",@UAB,6.0,L,AST/TO,0.16666666666666666
1995,2023-11-28,"#15 Hughey, Tyrese",SC State,7.0,W,AST/TO,0.2857142857142857
1996,2023-12-02,"#15 Hughey, Tyrese",@Princeton,8.0,L,AST/TO,0.2
1997,2023-12-04,"#15 Hughey, Tyrese",@Arkansas,9.0,L,AST/TO,0.4
1998,2023-12-09,"#15 Hughey, Tyrese",Bob Jones,10.0,W,AST/TO,0.3076923076923077
1999,2023-12-14,"#15 Hughey, Tyrese",@Tulane,11.0,L,AST/TO,0.3333333333333333
2000,2023-12-19,"#15 Hughey, Tyrese",Presbyterian,12.0,W,AST/TO,0.375
2001,2023-12-30,"#15 Hughey, Tyrese",Anderson,13.0,L,AST/TO,0.3333333333333333
2002,2024-01-03,"#15 Hughey, Tyrese",@UNCG,14.0,L,AST/TO,0.3157894736842105
2003,2024-01-06,"#15 Hughey, Tyrese",@Chattanooga,15.0,L,AST/TO,0.3
2004,2024-01-10,"#15 Hughey, Tyrese",Citadel,16.0,W,AST/TO,0.391304347826087
2005,2024-01-13,"#15 Hughey, Tyrese",ETSU,17.0,W,AST/TO,0.4782608695652174
2006,2023-11-06,"#21 Bowser, Cooper",NGU,1.0,W,AST/TO,0.0
2007,2023-11-10,"#21 Bowser, Cooper",Belmont,2.0,W,AST/TO,0.5
2008,2023-11-16,"#21 Bowser, Cooper",(N)Liberty,3.0,L,AST/TO,0.3333333333333333
2009,2023-11-17,"#21 Bowser, Cooper",(N)Coastal,4.0,W,AST/TO,0.5
2010,2023-11-19,"#21 Bowser, Cooper",(N)Wyoming,5.0,L,AST/TO,0.6
2011,2023-11-25,"#21 Bowser, Cooper",@UAB,6.0,L,AST/TO,0.6666666666666666
2012,2023-11-28,"#21 Bowser, Cooper",SC State,7.0,W,AST/TO,0.8333333333333334
2013,2023-12-02,"#21 Bowser, Cooper",@Princeton,8.0,L,AST/TO,0.8333333333333334
2014,2023-12-04,"#21 Bowser, Cooper",@Arkansas,9.0,L,AST/TO,0.625
2015,2023-12-09,"#21 Bowser, Cooper",Bob Jones,10.0,W,AST/TO,0.5
2016,2023-12-14,"#21 Bowser, Cooper",@Tulane,11.0,L,AST/TO,0.45454545454545453
2017,2023-12-19,"#21 Bowser, Cooper",Presbyterian,12.0,W,AST/TO,0.4166666666666667
2018,2023-12-30,"#21 Bowser, Cooper",Anderson,13.0,L,AST/TO,0.35714285714285715
2019,2024-01-03,"#21 Bowser, Cooper",@UNCG,14.0,L,AST/TO,0.35714285714285715
2020,2024-01-06,"#21 Bowser, Cooper",@Chattanooga,15.0,L,AST/TO,0.35714285714285715
2021,2024-01-10,"#21 Bowser, Cooper",Citadel,16.0,W,AST/TO,0.35714285714285715
2022,2024-01-13,"#21 Bowser, Cooper",ETSU,17.0,W,AST/TO,0.35714285714285715
2023,2023-11-06,"#24 Williams, Alex",NGU,1.0,W,AST/TO,0.0
2024,2023-11-10,"#24 Williams, Alex",,,,AST/TO,0.0
2025,2023-11-16,"#24 Williams, Alex",,,,AST/TO,0.0
2026,2023-11-17,"#24 Williams, Alex",,,,AST/TO,0.0
2027,2023-11-19,"#24 Williams, Alex",,,,AST/TO,0.0
2028,2023-11-25,"#24 Williams, Alex",@UAB,6.0,L,AST/TO,0.5
2029,2023-11-28,"#24 Williams, Alex",SC State,7.0,W,AST/TO,1.5
2030,2023-12-02,"#24 Williams, Alex",@Princeton,8.0,L,AST/TO,0.5714285714285714
2031,2023-12-04,"#24 Williams, Alex",@Arkansas,9.0,L,AST/TO,0.5555555555555556
2032,2023-12-09,"#24 Williams, Alex",Bob Jones,10.0,W,AST/TO,0.6363636363636364
2033,2023-12-14,"#24 Williams, Alex",@Tulane,11.0,L,AST/TO,0.6428571428571429
2034,2023-12-19,"#24 Williams, Alex",Presbyterian,12.0,W,AST/TO,0.6428571428571429
2035,2023-12-30,"#24 Williams, Alex",Anderson,13.0,L,AST/TO,0.6875
2036,2024-01-03,"#24 Williams, Alex",,,,AST/TO,0.6875
2037,2024-01-06,"#24 Williams, Alex",@Chattanooga,15.0,L,AST/TO,0.7222222222222222
2038,2024-01-10,"#24 Williams, Alex",Citadel,16.0,W,AST/TO,0.85
2039,2024-01-13,"#24 Williams, Alex",ETSU,17.0,W,AST/TO,0.7391304347826086
2040,2023-11-06,Team,NGU,1.0,W,AST/TO,0.5555555555555556
2041,2023-11-10,Team,Belmont,2.0,W,AST/TO,1.09375
2042,2023-11-16,Team,(N)Liberty,3.0,L,AST/TO,1.0681818181818181
2043,2023-11-17,Team,(N)Coastal,4.0,W,AST/TO,1.2982456140350878
2044,2023-11-19,Team,(N)Wyoming,5.0,L,AST/TO,1.3
2045,2023-11-25,Team,@UAB,6.0,L,AST/TO,1.3170731707317074
2046,2023-11-28,Team,SC State,7.0,W,AST/TO,1.375
2047,2023-12-02,Team,@Princeton,8.0,L,AST/TO,1.2608695652173914
2048,2023-12-04,Team,@Arkansas,9.0,L,AST/TO,1.2698412698412698
2049,2023-12-09,Team,Bob Jones,10.0,W,AST/TO,1.3687943262411348
2050,2023-12-14,Team,@Tulane,11.0,L,AST/TO,1.3006134969325154
2051,2023-12-19,Team,Presbyterian,12.0,W,AST/TO,1.304093567251462
2052,2023-12-30,Team,Anderson,13.0,L,AST/TO,1.2620320855614973
2053,2024-01-03,Team,@UNCG,14.0,L,AST/TO,1.23
2054,2024-01-06,Team,@Chattanooga,15.0,L,AST/TO,1.2057416267942584
2055,2024-01-10,Team,Citadel,16.0,W,AST/TO,1.2727272727272727
2056,2024-01-13,Team,ETSU,17.0,W,AST/TO,1.2882096069868996
2057,2023-11-06,"#0 Smith, Pjay",NGU,1.0,W,AST%,0.17647058823529413
2058,2023-11-10,"#0 Smith, Pjay",Belmont,2.0,W,AST%,0.23333333333333334
2059,2023-11-16,"#0 Smith, Pjay",(N)Liberty,3.0,L,AST%,0.22727272727272727
2060,2023-11-17,"#0 Smith, Pjay",(N)Coastal,4.0,W,AST%,0.23214285714285715
2061,2023-11-19,"#0 Smith, Pjay",(N)Wyoming,5.0,L,AST%,0.265625
2062,2023-11-25,"#0 Smith, Pjay",@UAB,6.0,L,AST%,0.24675324675324675
2063,2023-11-28,"#0 Smith, Pjay",SC State,7.0,W,AST%,0.22580645161290322
2064,2023-12-02,"#0 Smith, Pjay",@Princeton,8.0,L,AST%,0.23148148148148148
2065,2023-12-04,"#0 Smith, Pjay",@Arkansas,9.0,L,AST%,0.23529411764705882
2066,2023-12-09,"#0 Smith, Pjay",Bob Jones,10.0,W,AST%,0.22535211267605634
2067,2023-12-14,"#0 Smith, Pjay",@Tulane,11.0,L,AST%,0.21951219512195122
2068,2023-12-19,"#0 Smith, Pjay",Presbyterian,12.0,W,AST%,0.20670391061452514
2069,2023-12-30,"#0 Smith, Pjay",Anderson,13.0,L,AST%,0.19689119170984457
2070,2024-01-03,"#0 Smith, Pjay",@UNCG,14.0,L,AST%,0.17889908256880735
2071,2024-01-06,"#0 Smith, Pjay",@Chattanooga,15.0,L,AST%,0.17647058823529413
2072,2024-01-10,"#0 Smith, Pjay",Citadel,16.0,W,AST%,0.17446808510638298
2073,2024-01-13,"#0 Smith, Pjay",ETSU,17.0,W,AST%,0.17083333333333334
2074,2023-11-06,"#1 Pegues, JP",,,,AST%,
2075,2023-11-10,"#1 Pegues, JP",Belmont,2.0,W,AST%,0.2727272727272727
2076,2023-11-16,"#1 Pegues, JP",(N)Liberty,3.0,L,AST%,0.2
2077,2023-11-17,"#1 Pegues, JP",(N)Coastal,4.0,W,AST%,0.23684210526315788
2078,2023-11-19,"#1 Pegues, JP",(N)Wyoming,5.0,L,AST%,0.18446601941747573
2079,2023-11-25,"#1 Pegues, JP",@UAB,6.0,L,AST%,0.21428571428571427
2080,2023-11-28,"#1 Pegues, JP",SC State,7.0,W,AST%,0.22602739726027396
2081,2023-12-02,"#1 Pegues, JP",@Princeton,8.0,L,AST%,0.23030303030303031
2082,2023-12-04,"#1 Pegues, JP",@Arkansas,9.0,L,AST%,0.22797927461139897
2083,2023-12-09,"#1 Pegues, JP",Bob Jones,10.0,W,AST%,0.2545454545454545
2084,2023-12-14,"#1 Pegues, JP",@Tulane,11.0,L,AST%,0.2421875
2085,2023-12-19,"#1 Pegues, JP",Presbyterian,12.0,W,AST%,0.23443223443223443
2086,2023-12-30,"#1 Pegues, JP",,,,AST%,0.23443223443223443
2087,2024-01-03,"#1 Pegues, JP",,,,AST%,0.23443223443223443
2088,2024-01-06,"#1 Pegues, JP",@Chattanooga,15.0,L,AST%,0.21568627450980393
2089,2024-01-10,"#1 Pegues, JP",Citadel,16.0,W,AST%,0.22153846153846155
2090,2024-01-13,"#1 Pegues, JP",ETSU,17.0,W,AST%,0.2144927536231884
2091,2023-11-06,"#4 VanderWal, Ben",NGU,1.0,W,AST%,0.0
2092,2023-11-10,"#4 VanderWal, Ben",Belmont,2.0,W,AST%,0.0
2093,2023-11-16,"#4 VanderWal, Ben",(N)Liberty,3.0,L,AST%,0.030303030303030304
2094,2023-11-17,"#4 VanderWal, Ben",,,,AST%,0.030303030303030304
2095,2023-11-19,"#4 VanderWal, Ben",(N)Wyoming,5.0,L,AST%,0.05128205128205128
2096,2023-11-25,"#4 VanderWal, Ben",,,,AST%,0.05128205128205128
2097,2023-11-28,"#4 VanderWal, Ben",,,,AST%,0.05128205128205128
2098,2023-12-02,"#4 VanderWal, Ben",@Princeton,8.0,L,AST%,0.0425531914893617
2099,2023-12-04,"#4 VanderWal, Ben",@Arkansas,9.0,L,AST%,0.037037037037037035
2100,2023-12-09,"#4 VanderWal, Ben",Bob Jones,10.0,W,AST%,0.07575757575757576
2101,2023-12-14,"#4 VanderWal, Ben",@Tulane,11.0,L,AST%,0.07142857142857142
2102,2023-12-19,"#4 VanderWal, Ben",Presbyterian,12.0,W,AST%,0.06666666666666667
2103,2023-12-30,"#4 VanderWal, Ben",Anderson,13.0,L,AST%,0.05747126436781609
2104,2024-01-03,"#4 VanderWal, Ben",@UNCG,14.0,L,AST%,0.056179775280898875
2105,2024-01-06,"#4 VanderWal, Ben",@Chattanooga,15.0,L,AST%,0.05102040816326531
2106,2024-01-10,"#4 VanderWal, Ben",Citadel,16.0,W,AST%,0.056074766355140186
2107,2024-01-13,"#4 VanderWal, Ben",ETSU,17.0,W,AST%,0.07758620689655173
2108,2023-11-06,"#5 Foster, Marcus",NGU,1.0,W,AST%,0.0
2109,2023-11-10,"#5 Foster, Marcus",Belmont,2.0,W,AST%,0.05263157894736842
2110,2023-11-16,"#5 Foster, Marcus",(N)Liberty,3.0,L,AST%,0.04838709677419355
2111,2023-11-17,"#5 Foster, Marcus",(N)Coastal,4.0,W,AST%,0.0784313725490196
2112,2023-11-19,"#5 Foster, Marcus",(N)Wyoming,5.0,L,AST%,0.06504065040650407
2113,2023-11-25,"#5 Foster, Marcus",@UAB,6.0,L,AST%,0.06040268456375839
2114,2023-11-28,"#5 Foster, Marcus",SC State,7.0,W,AST%,0.06432748538011696
2115,2023-12-02,"#5 Foster, Marcus",@Princeton,8.0,L,AST%,0.062146892655367235
2116,2023-12-04,"#5 Foster, Marcus",,,,AST%,0.062146892655367235
2117,2023-12-09,"#5 Foster, Marcus",,,,AST%,0.062146892655367235
2118,2023-12-14,"#5 Foster, Marcus",,,,AST%,0.062146892655367235
2119,2023-12-19,"#5 Foster, Marcus",,,,AST%,0.062146892655367235
2120,2023-12-30,"#5 Foster, Marcus",,,,AST%,0.062146892655367235
2121,2024-01-03,"#5 Foster, Marcus",,,,AST%,0.062146892655367235
